date,sku,price,units,cost,promo_flag
2025-07-25,SKU-026,29.25,51,19.18,0
2025-07-26,SKU-026,30.61,59,19.18,0
2025-07-27,SKU-026,29.51,52,19.18,0
2025-07-28,SKU-026,28.26,73,19.18,1
2025-07-29,SKU-026,30.98,38,19.18,0
2025-07-30,SKU-026,28.66,74,19.18,0
2025-07-31,SKU-026,30.26,59,19.18,0
2025-08-01,SKU-026,29.65,37,19.18,0
2025-08-02,SKU-026,29.06,67,19.18,0
2025-08-03,SKU-026,30.24,78,19.18,0
2025-08-04,SKU-026,30.49,44,19.18,0
2025-08-05,SKU-026,25.0,79,19.18,1
2025-08-06,SKU-026,22.82,95,19.18,1
2025-08-07,SKU-026,25.7,78,19.18,1
2025-08-08,SKU-026,22.61,93,19.18,1
2025-08-09,SKU-026,29.57,63,19.18,0
2025-08-10,SKU-026,29.06,43,19.18,0
2025-08-11,SKU-026,29.72,53,19.18,0
2025-08-12,SKU-026,29.06,51,19.18,0
2025-08-13,SKU-026,25.74,63,19.18,1
2025-08-14,SKU-026,30.22,51,19.18,0
2025-08-15,SKU-026,21.72,103,19.18,1
2025-08-16,SKU-026,29.54,61,19.18,0
2025-08-17,SKU-026,29.03,50,19.18,0
2025-08-18,SKU-026,30.68,41,19.18,0
2025-08-19,SKU-026,29.42,55,19.18,0
2025-08-20,SKU-026,31.08,55,19.18,0
2025-08-21,SKU-026,31.26,48,19.18,0
2025-08-22,SKU-026,30.17,66,19.18,0
2025-08-23,SKU-026,29.44,63,19.18,0
2025-08-24,SKU-026,31.0,58,19.18,0
2025-08-25,SKU-026,29.52,58,19.18,1
2025-08-26,SKU-026,28.16,47,19.18,0
2025-08-27,SKU-026,29.54,65,19.18,0
2025-08-28,SKU-026,28.81,65,19.18,0
2025-08-29,SKU-026,25.05,99,19.18,1
2025-08-30,SKU-026,30.55,60,19.18,0
2025-08-31,SKU-026,30.34,67,19.18,0
2025-09-01,SKU-026,29.96,66,19.18,0
2025-09-02,SKU-026,31.04,48,19.18,0
2025-09-03,SKU-026,30.52,46,19.18,0
2025-09-04,SKU-026,30.24,61,19.18,0
2025-09-05,SKU-026,29.9,56,19.18,0
2025-09-06,SKU-026,29.13,64,19.18,0
2025-09-07,SKU-026,30.44,63,19.18,0
2025-09-08,SKU-026,28.74,53,19.18,0
2025-09-09,SKU-026,28.84,52,19.18,0
2025-09-10,SKU-026,29.47,32,19.18,0
2025-09-11,SKU-026,31.75,76,19.18,0
2025-09-12,SKU-026,30.34,59,19.18,0
2025-09-13,SKU-026,31.72,67,19.18,0
2025-09-14,SKU-026,29.73,71,19.18,0
2025-09-15,SKU-026,30.05,41,19.18,0
2025-09-16,SKU-026,29.32,61,19.18,0
2025-09-17,SKU-026,28.43,67,19.18,0
2025-09-18,SKU-026,30.72,47,19.18,0
2025-09-19,SKU-026,29.42,52,19.18,0
2025-09-20,SKU-026,30.59,67,19.18,0
2025-09-21,SKU-026,29.07,39,19.18,0
2025-09-22,SKU-026,30.64,44,19.18,0
2025-09-23,SKU-026,30.14,45,19.18,0
2025-09-24,SKU-026,30.4,65,19.18,0
2025-09-25,SKU-026,24.8,89,19.18,1
2025-09-26,SKU-026,29.23,67,19.18,0
2025-09-27,SKU-026,29.4,62,19.18,0
2025-09-28,SKU-026,29.06,55,19.18,0
2025-09-29,SKU-026,27.25,70,19.18,1
2025-09-30,SKU-026,24.76,70,19.18,1
2025-10-01,SKU-026,30.26,72,19.18,0
2025-10-02,SKU-026,30.08,50,19.18,0
2025-10-03,SKU-026,29.9,54,19.18,0
2025-10-04,SKU-026,29.45,53,19.18,0
2025-10-05,SKU-026,30.0,64,19.18,0
2025-10-06,SKU-026,30.72,59,19.18,0
2025-10-07,SKU-026,30.64,65,19.18,0
2025-10-08,SKU-026,29.64,67,19.18,0
2025-10-09,SKU-026,31.27,72,19.18,0
2025-10-10,SKU-026,28.62,51,19.18,0
2025-10-11,SKU-026,29.16,62,19.18,0
2025-10-12,SKU-026,29.62,68,19.18,0
2025-10-13,SKU-026,30.6,59,19.18,0
2025-10-14,SKU-026,30.93,60,19.18,0
2025-10-15,SKU-026,30.28,53,19.18,0
2025-10-16,SKU-026,28.98,49,19.18,0
2025-10-17,SKU-026,29.14,56,19.18,0
2025-10-18,SKU-026,30.55,54,19.18,0
2025-10-19,SKU-026,31.15,44,19.18,0
2025-10-20,SKU-026,28.09,48,19.18,0
2025-10-21,SKU-026,29.5,44,19.18,0
2025-10-22,SKU-026,25.59,63,19.18,1
2025-10-23,SKU-026,30.65,57,19.18,0
2025-10-24,SKU-026,28.65,68,19.18,0
2025-10-25,SKU-026,28.28,75,19.18,0
2025-10-26,SKU-026,29.31,63,19.18,0
2025-10-27,SKU-026,29.29,56,19.18,0
2025-10-28,SKU-026,30.19,71,19.18,0
2025-10-29,SKU-026,29.68,56,19.18,0
2025-10-30,SKU-026,25.65,92,19.18,1
2025-10-31,SKU-026,31.21,56,19.18,0
2025-11-01,SKU-026,30.29,70,19.18,0
2025-11-02,SKU-026,28.86,57,19.18,0
2025-11-03,SKU-026,28.96,73,19.18,0
2025-11-04,SKU-026,29.72,53,19.18,0
2025-11-05,SKU-026,28.95,46,19.18,0
2025-11-06,SKU-026,26.39,62,19.18,1
2025-11-07,SKU-026,28.29,56,19.18,0
2025-11-08,SKU-026,30.66,53,19.18,0
2025-11-09,SKU-026,30.65,60,19.18,0
2025-11-10,SKU-026,28.27,65,19.18,0
2025-11-11,SKU-026,25.51,86,19.18,1
2025-11-12,SKU-026,31.54,52,19.18,0
2025-11-13,SKU-026,28.62,58,19.18,0
2025-11-14,SKU-026,29.3,37,19.18,0
2025-11-15,SKU-026,31.59,54,19.18,0
2025-11-16,SKU-026,29.54,77,19.18,0
2025-11-17,SKU-026,28.63,46,19.18,0
2025-11-18,SKU-026,31.65,46,19.18,0
2025-11-19,SKU-026,22.47,86,19.18,1
2025-11-20,SKU-026,29.19,69,19.18,0
2025-11-21,SKU-026,23.21,74,19.18,1
2025-11-22,SKU-026,29.54,48,19.18,0
2025-11-23,SKU-026,30.08,79,19.18,0
2025-11-24,SKU-026,29.0,48,19.18,0
2025-11-25,SKU-026,26.2,69,19.18,1
2025-11-26,SKU-026,29.41,43,19.18,0
2025-11-27,SKU-026,31.33,68,19.18,0
2025-11-28,SKU-026,30.96,42,19.18,0
2025-11-29,SKU-026,29.49,62,19.18,0
2025-11-30,SKU-026,24.9,122,19.18,1
2025-12-01,SKU-026,29.87,58,19.18,0
2025-12-02,SKU-026,29.36,47,19.18,0
2025-12-03,SKU-026,27.52,65,19.18,1
2025-12-04,SKU-026,30.94,54,19.18,0
2025-12-05,SKU-026,29.82,59,19.18,0
2025-12-06,SKU-026,31.22,39,19.18,0
2025-12-07,SKU-026,24.21,92,19.18,1
2025-12-08,SKU-026,29.1,50,19.18,0
2025-12-09,SKU-026,30.68,63,19.18,0
2025-12-10,SKU-026,30.29,38,19.18,0
2025-12-11,SKU-026,28.84,58,19.18,0
2025-12-12,SKU-026,31.01,49,19.18,0
2025-12-13,SKU-026,29.59,60,19.18,0
2025-12-14,SKU-026,29.18,56,19.18,0
2025-12-15,SKU-026,30.17,39,19.18,0
2025-12-16,SKU-026,29.13,55,19.18,0
2025-12-17,SKU-026,29.5,56,19.18,0
2025-12-18,SKU-026,30.94,51,19.18,0
2025-12-19,SKU-026,29.86,49,19.18,0
2025-12-20,SKU-026,29.29,73,19.18,0
2025-12-21,SKU-026,29.16,48,19.18,0
2025-12-22,SKU-026,28.79,54,19.18,0
2025-12-23,SKU-026,31.26,49,19.18,0
2025-12-24,SKU-026,30.54,60,19.18,0
2025-12-25,SKU-026,30.47,64,19.18,0
2025-12-26,SKU-026,26.37,82,19.18,1
2025-12-27,SKU-026,30.13,70,19.18,0
2025-07-01,SKU-027,47.38,60,38.92,1
2025-07-02,SKU-027,63.33,28,38.92,0
2025-07-03,SKU-027,53.36,39,38.92,1
2025-07-04,SKU-027,49.99,42,38.92,1
2025-07-05,SKU-027,58.66,29,38.92,0
2025-07-06,SKU-027,50.02,63,38.92,1
2025-07-07,SKU-027,58.78,34,38.92,0
2025-07-08,SKU-027,61.12,29,38.92,0
2025-07-09,SKU-027,62.07,27,38.92,0
2025-07-10,SKU-027,60.18,30,38.92,0
2025-07-11,SKU-027,63.56,25,38.92,0
2025-07-12,SKU-027,59.89,27,38.92,0
2025-07-13,SKU-027,48.47,53,38.92,1
2025-07-14,SKU-027,62.09,33,38.92,0
2025-07-15,SKU-027,59.2,28,38.92,0
2025-07-16,SKU-027,62.53,25,38.92,0
2025-07-17,SKU-027,51.51,47,38.92,1
2025-07-18,SKU-027,60.53,35,38.92,0
2025-07-19,SKU-027,57.71,39,38.92,0
2025-07-20,SKU-027,64.08,31,38.92,0
2025-07-21,SKU-027,60.65,26,38.92,0
2025-07-22,SKU-027,64.92,29,38.92,0
2025-07-23,SKU-027,57.88,34,38.92,0
2025-07-24,SKU-027,58.01,38,38.92,0
2025-07-25,SKU-027,51.85,69,38.92,1
2025-07-26,SKU-027,59.3,32,38.92,0
2025-07-27,SKU-027,58.8,27,38.92,0
2025-07-28,SKU-027,59.02,38,38.92,0
2025-07-29,SKU-027,63.07,32,38.92,0
2025-07-30,SKU-027,60.15,39,38.92,0
2025-07-31,SKU-027,59.17,23,38.92,0
2025-08-01,SKU-027,56.65,36,38.92,0
2025-08-02,SKU-027,61.88,33,38.92,0
2025-08-03,SKU-027,61.85,29,38.92,0
2025-08-04,SKU-027,61.26,34,38.92,0
2025-08-05,SKU-027,58.53,31,38.92,0
2025-08-06,SKU-027,54.37,54,38.92,1
2025-08-07,SKU-027,58.09,40,38.92,0
2025-08-08,SKU-027,57.94,29,38.92,0
2025-08-09,SKU-027,57.32,50,38.92,0
2025-08-10,SKU-027,61.05,43,38.92,0
2025-08-11,SKU-027,58.06,42,38.92,0
2025-08-12,SKU-027,53.65,39,38.92,1
2025-08-13,SKU-027,59.83,41,38.92,0
2025-08-14,SKU-027,51.07,45,38.92,1
2025-08-15,SKU-027,59.87,40,38.92,0
2025-08-16,SKU-027,63.28,32,38.92,0
2025-08-17,SKU-027,60.09,32,38.92,0
2025-08-18,SKU-027,62.12,28,38.92,0
2025-08-19,SKU-027,59.6,29,38.92,0
2025-08-20,SKU-027,58.49,29,38.92,0
2025-08-21,SKU-027,57.79,34,38.92,0
2025-08-22,SKU-027,55.97,43,38.92,1
2025-08-23,SKU-027,57.53,44,38.92,0
2025-08-24,SKU-027,58.87,31,38.92,0
2025-08-25,SKU-027,59.07,31,38.92,0
2025-08-26,SKU-027,59.51,33,38.92,0
2025-08-27,SKU-027,61.09,24,38.92,0
2025-08-28,SKU-027,54.22,48,38.92,1
2025-08-29,SKU-027,59.03,25,38.92,0
2025-08-30,SKU-027,59.33,32,38.92,0
2025-08-31,SKU-027,52.9,57,38.92,1
2025-09-01,SKU-027,58.58,29,38.92,0
2025-09-02,SKU-027,61.58,29,38.92,0
2025-09-03,SKU-027,58.08,33,38.92,0
2025-09-04,SKU-027,61.54,43,38.92,0
2025-09-05,SKU-027,46.04,77,38.92,1
2025-09-06,SKU-027,60.11,31,38.92,0
2025-09-07,SKU-027,54.06,48,38.92,1
2025-09-08,SKU-027,60.92,28,38.92,0
2025-09-09,SKU-027,52.61,67,38.92,1
2025-09-10,SKU-027,62.48,25,38.92,0
2025-09-11,SKU-027,55.66,43,38.92,1
2025-09-12,SKU-027,59.83,30,38.92,0
2025-09-13,SKU-027,61.18,39,38.92,0
2025-09-14,SKU-027,63.2,32,38.92,0
2025-09-15,SKU-027,59.48,40,38.92,0
2025-09-16,SKU-027,60.1,27,38.92,0
2025-09-17,SKU-027,60.61,29,38.92,0
2025-09-18,SKU-027,54.23,45,38.92,1
2025-09-19,SKU-027,60.47,36,38.92,0
2025-09-20,SKU-027,58.26,41,38.92,0
2025-09-21,SKU-027,47.66,72,38.92,1
2025-09-22,SKU-027,54.13,47,38.92,1
2025-09-23,SKU-027,60.76,42,38.92,0
2025-09-24,SKU-027,60.99,35,38.92,0
2025-09-25,SKU-027,60.37,33,38.92,0
2025-09-26,SKU-027,61.69,34,38.92,0
2025-09-27,SKU-027,56.59,66,38.92,1
2025-09-28,SKU-027,60.1,37,38.92,0
2025-09-29,SKU-027,57.82,34,38.92,0
2025-09-30,SKU-027,61.85,29,38.92,0
2025-10-01,SKU-027,62.45,30,38.92,0
2025-10-02,SKU-027,61.5,18,38.92,0
2025-10-03,SKU-027,52.44,39,38.92,1
2025-10-04,SKU-027,64.14,35,38.92,0
2025-10-05,SKU-027,59.46,41,38.92,0
2025-10-06,SKU-027,60.87,31,38.92,0
2025-10-07,SKU-027,62.33,26,38.92,0
2025-10-08,SKU-027,49.27,57,38.92,1
2025-10-09,SKU-027,60.69,32,38.92,0
2025-10-10,SKU-027,61.0,30,38.92,0
2025-10-11,SKU-027,47.91,93,38.92,1
2025-10-12,SKU-027,52.47,52,38.92,1
2025-10-13,SKU-027,59.31,43,38.92,0
2025-10-14,SKU-027,56.34,42,38.92,0
2025-10-15,SKU-027,54.76,56,38.92,1
2025-10-16,SKU-027,60.96,35,38.92,0
2025-10-17,SKU-027,48.31,59,38.92,1
2025-10-18,SKU-027,60.76,39,38.92,0
2025-10-19,SKU-027,60.19,27,38.92,0
2025-10-20,SKU-027,62.39,29,38.92,0
2025-10-21,SKU-027,49.37,57,38.92,1
2025-10-22,SKU-027,52.19,62,38.92,1
2025-10-23,SKU-027,56.81,28,38.92,0
2025-10-24,SKU-027,59.66,41,38.92,0
2025-10-25,SKU-027,59.31,39,38.92,0
2025-10-26,SKU-027,61.59,39,38.92,0
2025-10-27,SKU-027,59.14,47,38.92,0
2025-10-28,SKU-027,63.08,31,38.92,0
2025-10-29,SKU-027,58.87,47,38.92,0
2025-10-30,SKU-027,62.75,29,38.92,0
2025-10-31,SKU-027,63.07,25,38.92,0
2025-11-01,SKU-027,58.46,31,38.92,0
2025-11-02,SKU-027,57.61,38,38.92,0
2025-11-03,SKU-027,48.79,51,38.92,1
2025-11-04,SKU-027,63.25,34,38.92,0
2025-11-05,SKU-027,60.63,40,38.92,0
2025-11-06,SKU-027,55.96,60,38.92,1
2025-11-07,SKU-027,60.67,24,38.92,0
2025-11-08,SKU-027,46.67,101,38.92,1
2025-11-09,SKU-027,60.0,50,38.92,0
2025-11-10,SKU-027,62.12,36,38.92,0
2025-11-11,SKU-027,57.23,42,38.92,0
2025-11-12,SKU-027,60.25,30,38.92,0
2025-11-13,SKU-027,61.74,33,38.92,0
2025-11-14,SKU-027,58.65,44,38.92,0
2025-11-15,SKU-027,62.91,34,38.92,0
2025-11-16,SKU-027,60.06,54,38.92,0
2025-11-17,SKU-027,61.62,37,38.92,0
2025-11-18,SKU-027,48.02,50,38.92,1
2025-11-19,SKU-027,60.3,26,38.92,0
2025-11-20,SKU-027,61.52,30,38.92,0
2025-11-21,SKU-027,50.66,58,38.92,1
2025-11-22,SKU-027,61.5,34,38.92,0
2025-11-23,SKU-027,62.76,52,38.92,0
2025-11-24,SKU-027,59.92,30,38.92,0
2025-11-25,SKU-027,47.24,62,38.92,1
2025-11-26,SKU-027,60.77,31,38.92,0
2025-11-27,SKU-027,58.13,44,38.92,0
2025-11-28,SKU-027,58.03,40,38.92,1
2025-11-29,SKU-027,46.28,64,38.92,1
2025-11-30,SKU-027,59.52,35,38.92,0
2025-12-01,SKU-027,60.55,47,38.92,0
2025-12-02,SKU-027,63.03,32,38.92,0
2025-12-03,SKU-027,55.0,44,38.92,1
2025-12-04,SKU-027,59.85,27,38.92,0
2025-12-05,SKU-027,62.56,30,38.92,0
2025-12-06,SKU-027,62.07,34,38.92,0
2025-12-07,SKU-027,53.62,50,38.92,1
2025-12-08,SKU-027,49.88,39,38.92,1
2025-12-09,SKU-027,61.12,24,38.92,0
2025-12-10,SKU-027,61.25,39,38.92,0
2025-12-11,SKU-027,57.48,29,38.92,0
2025-12-12,SKU-027,61.02,28,38.92,0
2025-12-13,SKU-027,59.39,30,38.92,0
2025-12-14,SKU-027,44.96,65,38.92,1
2025-12-15,SKU-027,61.22,25,38.92,0
2025-12-16,SKU-027,57.88,42,38.92,0
2025-12-17,SKU-027,59.0,23,38.92,0
2025-12-18,SKU-027,61.54,28,38.92,0
2025-12-19,SKU-027,61.57,26,38.92,0
2025-12-20,SKU-027,61.49,42,38.92,0
2025-12-21,SKU-027,59.76,28,38.92,0
2025-12-22,SKU-027,59.51,33,38.92,0
2025-12-23,SKU-027,59.95,38,38.92,0
2025-12-24,SKU-027,56.62,42,38.92,0
2025-12-25,SKU-027,61.92,33,38.92,0
2025-12-26,SKU-027,58.75,33,38.92,0
2025-12-27,SKU-027,55.99,45,38.92,1
2025-07-01,SKU-028,12.65,12,7.18,0
2025-07-02,SKU-028,13.06,12,7.18,0
2025-07-03,SKU-028,12.97,13,7.18,0
2025-07-04,SKU-028,12.71,12,7.18,0
2025-07-05,SKU-028,11.37,18,7.18,1
2025-07-06,SKU-028,12.77,13,7.18,0
2025-07-07,SKU-028,13.05,15,7.18,0
2025-07-08,SKU-028,12.68,13,7.18,0
2025-07-09,SKU-028,12.9,10,7.18,0
2025-07-10,SKU-028,13.17,11,7.18,0
2025-07-11,SKU-028,13.22,11,7.18,0
2025-07-12,SKU-028,12.51,17,7.18,0
2025-07-13,SKU-028,12.74,13,7.18,0
2025-07-14,SKU-028,12.91,20,7.18,0
2025-07-15,SKU-028,10.72,18,7.18,1
2025-07-16,SKU-028,13.83,11,7.18,0
2025-07-17,SKU-028,13.97,13,7.18,0
2025-07-18,SKU-028,12.81,13,7.18,0
2025-07-19,SKU-028,12.48,17,7.18,0
2025-07-20,SKU-028,13.06,10,7.18,0
2025-07-21,SKU-028,13.09,12,7.18,0
2025-07-22,SKU-028,10.1,23,7.18,1
2025-07-23,SKU-028,11.97,13,7.18,0
2025-07-24,SKU-028,13.55,14,7.18,0
2025-07-25,SKU-028,12.96,12,7.18,0
2025-07-26,SKU-028,13.08,11,7.18,0
2025-07-27,SKU-028,12.65,12,7.18,0
2025-07-28,SKU-028,9.62,24,7.18,1
2025-07-29,SKU-028,10.13,22,7.18,1
2025-07-30,SKU-028,12.88,10,7.18,0
2025-07-31,SKU-028,13.38,11,7.18,0
2025-08-01,SKU-028,10.26,28,7.18,1
2025-08-02,SKU-028,12.8,15,7.18,0
2025-08-03,SKU-028,12.95,19,7.18,0
2025-08-04,SKU-028,12.48,10,7.18,0
2025-08-05,SKU-028,13.4,8,7.18,0
2025-08-06,SKU-028,13.6,11,7.18,0
2025-08-07,SKU-028,13.31,11,7.18,0
2025-08-08,SKU-028,13.1,10,7.18,0
2025-08-09,SKU-028,12.72,14,7.18,0
2025-08-10,SKU-028,12.62,14,7.18,0
2025-08-11,SKU-028,11.15,23,7.18,1
2025-08-12,SKU-028,13.63,10,7.18,0
2025-08-13,SKU-028,12.65,13,7.18,0
2025-08-14,SKU-028,13.07,12,7.18,0
2025-08-15,SKU-028,11.7,21,7.18,1
2025-08-16,SKU-028,12.76,15,7.18,0
2025-08-17,SKU-028,12.04,15,7.18,0
2025-08-18,SKU-028,10.07,27,7.18,1
2025-08-19,SKU-028,13.76,9,7.18,0
2025-08-20,SKU-028,12.3,10,7.18,0
2025-08-21,SKU-028,13.05,11,7.18,0
2025-08-22,SKU-028,13.03,12,7.18,0
2025-08-23,SKU-028,13.25,10,7.18,0
2025-08-24,SKU-028,12.96,18,7.18,0
2025-08-25,SKU-028,13.03,10,7.18,0
2025-08-26,SKU-028,12.5,12,7.18,0
2025-08-27,SKU-028,10.22,28,7.18,1
2025-08-28,SKU-028,11.63,26,7.18,1
2025-08-29,SKU-028,12.73,11,7.18,0
2025-08-30,SKU-028,13.16,14,7.18,0
2025-08-31,SKU-028,13.63,12,7.18,0
2025-09-01,SKU-028,12.63,12,7.18,0
2025-09-02,SKU-028,9.87,29,7.18,1
2025-09-03,SKU-028,12.43,11,7.18,0
2025-09-04,SKU-028,13.36,11,7.18,0
2025-09-05,SKU-028,12.58,14,7.18,0
2025-09-06,SKU-028,10.7,29,7.18,1
2025-09-07,SKU-028,12.51,16,7.18,0
2025-09-08,SKU-028,12.16,15,7.18,0
2025-09-09,SKU-028,9.59,33,7.18,1
2025-09-10,SKU-028,13.97,13,7.18,0
2025-09-11,SKU-028,12.79,10,7.18,0
2025-09-12,SKU-028,11.2,23,7.18,1
2025-09-13,SKU-028,10.58,21,7.18,1
2025-09-14,SKU-028,13.48,9,7.18,0
2025-09-15,SKU-028,12.91,19,7.18,0
2025-09-16,SKU-028,13.25,14,7.18,0
2025-09-17,SKU-028,12.76,16,7.18,0
2025-09-18,SKU-028,10.56,28,7.18,1
2025-09-19,SKU-028,12.34,15,7.18,0
2025-09-20,SKU-028,12.49,14,7.18,0
2025-09-21,SKU-028,12.65,18,7.18,0
2025-09-22,SKU-028,12.37,14,7.18,0
2025-09-23,SKU-028,12.32,11,7.18,0
2025-09-24,SKU-028,12.81,10,7.18,0
2025-09-25,SKU-028,12.38,13,7.18,0
2025-09-26,SKU-028,13.88,15,7.18,0
2025-09-27,SKU-028,12.37,18,7.18,0
2025-09-28,SKU-028,13.53,11,7.18,0
2025-09-29,SKU-028,12.97,10,7.18,0
2025-09-30,SKU-028,12.1,16,7.18,0
2025-10-01,SKU-028,13.43,13,7.18,0
2025-10-02,SKU-028,13.22,15,7.18,0
2025-10-03,SKU-028,12.87,15,7.18,0
2025-10-04,SKU-028,11.05,28,7.18,1
2025-10-05,SKU-028,13.13,12,7.18,0
2025-10-06,SKU-028,13.05,11,7.18,0
2025-10-07,SKU-028,12.93,12,7.18,0
2025-10-08,SKU-028,12.76,13,7.18,0
2025-10-09,SKU-028,12.38,14,7.18,0
2025-10-10,SKU-028,13.34,11,7.18,0
2025-10-11,SKU-028,12.49,12,7.18,0
2025-10-12,SKU-028,13.02,15,7.18,0
2025-10-13,SKU-028,12.86,11,7.18,0
2025-10-14,SKU-028,12.82,13,7.18,0
2025-10-15,SKU-028,9.69,20,7.18,1
2025-10-16,SKU-028,13.16,11,7.18,0
2025-10-17,SKU-028,13.0,12,7.18,0
2025-10-18,SKU-028,11.67,24,7.18,1
2025-10-19,SKU-028,13.2,10,7.18,0
2025-10-20,SKU-028,13.19,11,7.18,0
2025-10-21,SKU-028,12.58,15,7.18,0
2025-10-22,SKU-028,13.19,13,7.18,0
2025-10-23,SKU-028,12.51,12,7.18,0
2025-10-24,SKU-028,13.12,12,7.18,0
2025-10-25,SKU-028,12.11,15,7.18,0
2025-10-26,SKU-028,11.76,17,7.18,1
2025-10-27,SKU-028,13.11,13,7.18,0
2025-10-28,SKU-028,12.99,12,7.18,0
2025-10-29,SKU-028,13.31,12,7.18,0
2025-10-30,SKU-028,12.28,17,7.18,0
2025-10-31,SKU-028,12.62,15,7.18,0
2025-11-01,SKU-028,13.02,14,7.18,0
2025-11-02,SKU-028,12.63,11,7.18,0
2025-11-03,SKU-028,13.11,11,7.18,0
2025-11-04,SKU-028,12.34,13,7.18,0
2025-11-05,SKU-028,12.75,11,7.18,0
2025-11-06,SKU-028,13.04,13,7.18,0
2025-11-07,SKU-028,13.34,13,7.18,0
2025-11-08,SKU-028,10.86,23,7.18,1
2025-11-09,SKU-028,12.73,21,7.18,0
2025-11-10,SKU-028,12.92,12,7.18,0
2025-11-11,SKU-028,13.34,10,7.18,0
2025-11-12,SKU-028,12.44,11,7.18,0
2025-11-13,SKU-028,12.72,11,7.18,0
2025-11-14,SKU-028,13.44,11,7.18,0
2025-11-15,SKU-028,12.6,14,7.18,0
2025-11-16,SKU-028,12.55,12,7.18,0
2025-11-17,SKU-028,13.0,14,7.18,0
2025-11-18,SKU-028,12.94,14,7.18,0
2025-11-19,SKU-028,13.18,12,7.18,0
2025-11-20,SKU-028,12.78,16,7.18,0
2025-11-21,SKU-028,12.84,11,7.18,0
2025-11-22,SKU-028,12.74,10,7.18,0
2025-11-23,SKU-028,11.65,26,7.18,1
2025-11-24,SKU-028,12.88,9,7.18,0
2025-11-25,SKU-028,12.54,13,7.18,0
2025-11-26,SKU-028,13.36,14,7.18,0
2025-11-27,SKU-028,12.4,15,7.18,0
2025-11-28,SKU-028,12.92,14,7.18,0
2025-11-29,SKU-028,13.16,12,7.18,0
2025-11-30,SKU-028,13.11,19,7.18,0
2025-12-01,SKU-028,12.72,11,7.18,0
2025-12-02,SKU-028,12.32,17,7.18,0
2025-12-03,SKU-028,12.52,12,7.18,0
2025-12-04,SKU-028,12.86,11,7.18,0
2025-12-05,SKU-028,12.71,9,7.18,0
2025-12-06,SKU-028,11.49,23,7.18,1
2025-12-07,SKU-028,12.6,12,7.18,0
2025-12-08,SKU-028,13.32,12,7.18,0
2025-12-09,SKU-028,12.83,17,7.18,0
2025-12-10,SKU-028,9.69,35,7.18,1
2025-12-11,SKU-028,13.03,15,7.18,0
2025-12-12,SKU-028,11.03,21,7.18,1
2025-12-13,SKU-028,12.69,19,7.18,0
2025-12-14,SKU-028,13.88,10,7.18,0
2025-12-15,SKU-028,13.33,9,7.18,0
2025-12-16,SKU-028,13.43,14,7.18,0
2025-12-17,SKU-028,13.01,13,7.18,0
2025-12-18,SKU-028,13.5,12,7.18,0
2025-12-19,SKU-028,11.64,17,7.18,1
2025-12-20,SKU-028,11.89,25,7.18,1
2025-12-21,SKU-028,12.48,12,7.18,0
2025-12-22,SKU-028,13.38,15,7.18,0
2025-12-23,SKU-028,12.63,14,7.18,0
2025-12-24,SKU-028,13.44,20,7.18,0
2025-12-25,SKU-028,13.02,12,7.18,0
2025-12-26,SKU-028,13.58,11,7.18,0
2025-12-27,SKU-028,12.82,14,7.18,0
2025-07-01,SKU-029,26.46,55,11.65,0
2025-07-02,SKU-029,24.83,70,11.65,0
2025-07-03,SKU-029,20.04,126,11.65,1
2025-07-04,SKU-029,23.9,76,11.65,0
2025-07-05,SKU-029,25.82,62,11.65,0
2025-07-06,SKU-029,23.5,98,11.65,0
2025-07-07,SKU-029,25.9,57,11.65,0
2025-07-08,SKU-029,20.2,115,11.65,1
2025-07-09,SKU-029,25.44,92,11.65,0
2025-07-10,SKU-029,21.39,96,11.65,1
2025-07-11,SKU-029,23.82,85,11.65,0
2025-07-12,SKU-029,25.58,53,11.65,0
2025-07-13,SKU-029,26.89,54,11.65,0
2025-07-14,SKU-029,26.04,63,11.65,0
2025-07-15,SKU-029,26.85,64,11.65,0
2025-07-16,SKU-029,24.86,70,11.65,0
2025-07-17,SKU-029,25.06,57,11.65,0
2025-07-18,SKU-029,24.81,47,11.65,0
2025-07-19,SKU-029,24.92,69,11.65,0
2025-07-20,SKU-029,25.45,59,11.65,0
2025-07-21,SKU-029,24.15,72,11.65,0
2025-07-22,SKU-029,21.65,113,11.65,1
2025-07-23,SKU-029,25.0,57,11.65,0
2025-07-24,SKU-029,25.75,63,11.65,0
2025-07-25,SKU-029,25.12,61,11.65,0
2025-07-26,SKU-029,25.17,65,11.65,0
2025-07-27,SKU-029,26.05,61,11.65,0
2025-07-28,SKU-029,25.01,59,11.65,0
2025-07-29,SKU-029,25.42,61,11.65,0
2025-07-30,SKU-029,26.38,46,11.65,0
2025-07-31,SKU-029,25.49,89,11.65,0
2025-08-01,SKU-029,26.08,64,11.65,0
2025-08-02,SKU-029,19.14,111,11.65,1
2025-08-03,SKU-029,25.48,92,11.65,0
2025-08-04,SKU-029,24.56,86,11.65,0
2025-08-05,SKU-029,25.12,57,11.65,0
2025-08-06,SKU-029,26.02,71,11.65,0
2025-08-07,SKU-029,20.21,110,11.65,1
2025-08-08,SKU-029,24.78,88,11.65,0
2025-08-09,SKU-029,25.38,101,11.65,0
2025-08-10,SKU-029,24.89,84,11.65,0
2025-08-11,SKU-029,24.74,63,11.65,0
2025-08-12,SKU-029,25.68,51,11.65,0
